"year","trend","month","region","flagname","fleetcode","geargrpcode","longitude","latitude","eff1","eff1type","dsettype","catchunit","species","measured_catch","total_catch_kgs","depth_m","m_ann_sst","m_ann_chla","ldepth_m","bin"
2005,662,2,"AT","China P.R.","CHN","LL",-12.5,-7.5,253600,"NO.HOOKS","-w","kg","swo",3076.92307692308,199217,-2833,19.63,0.09,7.94909149983052,1
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,2.5,64400,"NO.HOOKS","-w","kg","swo",529.487179487179,199217,-3506,20.73,0.12,8.16223106548118,1
2005,662,2,"LAND","China P.R.","CHN","LL",-12.5,7.5,160000,"NO.HOOKS","-w","kg","swo",1304.48717948718,NA,-1,21.55,NA,NA,1
2005,662,2,"AT","China P.R.","CHN","LL",-17.5,7.5,69600,"NO.HOOKS","-w","kg","swo",945.51282051282,199217,-4827,20.82,0.14,8.48198043566049,1
2005,662,2,"AT","China P.R.","CHN","LL",-22.5,7.5,278133,"NO.HOOKS","-w","kg","swo",1056.08974358974,199217,-4277,20.34,0.11,8.36100710822691,1
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,7.5,918000,"NO.HOOKS","-w","kg","swo",5557.05128205128,199217,-4202,20.35,0.12,8.34331588140495,1
2005,662,2,"AT","China P.R.","CHN","LL",-32.5,7.5,56400,"NO.HOOKS","-w","kg","swo",0,199217,-4372,20.46,0.12,8.38297584929643,0
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,12.5,306000,"NO.HOOKS","-w","kg","swo",1254.16666666667,199217,-5404,19.58,0.11,8.59489469908009,1
2005,662,2,"AT","China P.R.","CHN","LL",-12.5,-2.5,76800,"NO.HOOKS","-w","kg","bum",414.244186046512,96323,-2371,19.12,0.28,7.77106708606541,1
2005,662,2,"AT","China P.R.","CHN","LL",-7.5,-7.5,142600,"NO.HOOKS","-w","kg","bum",1015.98837209302,96323,-4648,19.44,0.1,8.44419229853175,1
2005,662,2,"AT","China P.R.","CHN","LL",-12.5,-7.5,253600,"NO.HOOKS","-w","kg","bum",1709.3023255814,96323,-2833,19.63,0.09,7.94909149983052,1
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,2.5,64400,"NO.HOOKS","-w","kg","bum",720.348837209302,96323,-3506,20.73,0.12,8.16223106548118,1
2005,662,2,"LAND","China P.R.","CHN","LL",-12.5,7.5,160000,"NO.HOOKS","-w","kg","bum",1046.51162790698,NA,-1,21.55,NA,NA,1
2005,662,2,"AT","China P.R.","CHN","LL",-17.5,7.5,69600,"NO.HOOKS","-w","kg","bum",501.453488372093,96323,-4827,20.82,0.14,8.48198043566049,1
2005,662,2,"AT","China P.R.","CHN","LL",-22.5,7.5,278133,"NO.HOOKS","-w","kg","bum",0,96323,-4277,20.34,0.11,8.36100710822691,0
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,7.5,918000,"NO.HOOKS","-w","kg","bum",0,96323,-4202,20.35,0.12,8.34331588140495,0
2005,662,2,"AT","China P.R.","CHN","LL",-32.5,7.5,56400,"NO.HOOKS","-w","kg","bum",0,96323,-4372,20.46,0.12,8.38297584929643,0
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,12.5,306000,"NO.HOOKS","-w","kg","bum",0,96323,-5404,19.58,0.11,8.59489469908009,0
2005,662,2,"AT","China P.R.","CHN","LL",-12.5,-2.5,76800,"NO.HOOKS","-w","kg","sai",34.0501792114695,7805,-2371,19.12,0.28,7.77106708606541,1
2005,662,2,"AT","China P.R.","CHN","LL",-7.5,-7.5,142600,"NO.HOOKS","-w","kg","sai",83.5125448028674,7805,-4648,19.44,0.1,8.44419229853175,1
2005,662,2,"AT","China P.R.","CHN","LL",-12.5,-7.5,253600,"NO.HOOKS","-w","kg","sai",140.501792114695,7805,-2833,19.63,0.09,7.94909149983052,1
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,2.5,64400,"NO.HOOKS","-w","kg","sai",59.2114695340502,7805,-3506,20.73,0.12,8.16223106548118,1
2005,662,2,"LAND","China P.R.","CHN","LL",-12.5,7.5,160000,"NO.HOOKS","-w","kg","sai",86.0215053763441,NA,-1,21.55,NA,NA,1
2005,662,2,"AT","China P.R.","CHN","LL",-17.5,7.5,69600,"NO.HOOKS","-w","kg","sai",41.2186379928315,7805,-4827,20.82,0.14,8.48198043566049,1
2005,662,2,"AT","China P.R.","CHN","LL",-22.5,7.5,278133,"NO.HOOKS","-w","kg","sai",0,7805,-4277,20.34,0.11,8.36100710822691,0
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,7.5,918000,"NO.HOOKS","-w","kg","sai",0,7805,-4202,20.35,0.12,8.34331588140495,0
2005,662,2,"AT","China P.R.","CHN","LL",-32.5,7.5,56400,"NO.HOOKS","-w","kg","sai",0,7805,-4372,20.46,0.12,8.38297584929643,0
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,12.5,306000,"NO.HOOKS","-w","kg","sai",0,7805,-5404,19.58,0.11,8.59489469908009,0
2005,662,2,"AT","China P.R.","CHN","LL",-12.5,-2.5,76800,"NO.HOOKS","-w","kg","whm",37.5,8595,-2371,19.12,0.28,7.77106708606541,1
2005,662,2,"AT","China P.R.","CHN","LL",-7.5,-7.5,142600,"NO.HOOKS","-w","kg","whm",91.9736842105263,8595,-4648,19.44,0.1,8.44419229853175,1
2005,662,2,"AT","China P.R.","CHN","LL",-12.5,-7.5,253600,"NO.HOOKS","-w","kg","whm",154.736842105263,8595,-2833,19.63,0.09,7.94909149983052,1
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,2.5,64400,"NO.HOOKS","-w","kg","whm",65.2105263157895,8595,-3506,20.73,0.12,8.16223106548118,1
2005,662,2,"LAND","China P.R.","CHN","LL",-12.5,7.5,160000,"NO.HOOKS","-w","kg","whm",94.7368421052632,NA,-1,21.55,NA,NA,1
2005,662,2,"AT","China P.R.","CHN","LL",-17.5,7.5,69600,"NO.HOOKS","-w","kg","whm",45.3947368421053,8595,-4827,20.82,0.14,8.48198043566049,1
2005,662,2,"AT","China P.R.","CHN","LL",-22.5,7.5,278133,"NO.HOOKS","-w","kg","whm",0,8595,-4277,20.34,0.11,8.36100710822691,0
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,7.5,918000,"NO.HOOKS","-w","kg","whm",0,8595,-4202,20.35,0.12,8.34331588140495,0
2005,662,2,"AT","China P.R.","CHN","LL",-32.5,7.5,56400,"NO.HOOKS","-w","kg","whm",0,8595,-4372,20.46,0.12,8.38297584929643,0
2005,662,2,"AT","China P.R.","CHN","LL",-27.5,12.5,306000,"NO.HOOKS","-w","kg","whm",0,8595,-5404,19.58,0.11,8.59489469908009,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,-2.5,83200,"NO.HOOKS","-w","kg","alb",898.876404494382,206492,-4693,18.98,0.4,8.45382731579442,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-2.5,83200,"NO.HOOKS","-w","kg","alb",1067.41573033708,206492,-2371,19.12,0.28,7.77106708606541,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,184800,"NO.HOOKS","-w","kg","alb",3033.70786516854,206492,-2833,19.63,0.09,7.94909149983052,1
2005,663,3,"AT","China P.R.","CHN","LL",-17.5,2.5,86400,"NO.HOOKS","-w","kg","alb",1095.50561797753,206492,-5038,20.58,0.14,8.52476445691256,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,2.5,70029,"NO.HOOKS","-w","kg","alb",0,206492,-4578,20.57,0.12,8.42901750051251,0
2005,663,3,"AT","China P.R.","CHN","LL",-37.5,2.5,54050,"NO.HOOKS","-w","kg","alb",0,206492,-4140,20.9,0.1,8.32845106681936,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,7.5,83200,"NO.HOOKS","-w","kg","alb",1235.95505617978,206492,NA,NA,NA,NA,1
2005,663,3,"LAND","China P.R.","CHN","LL",-12.5,7.5,256000,"NO.HOOKS","-w","kg","alb",3426.96629213483,NA,-1,21.55,NA,NA,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,7.5,270000,"NO.HOOKS","-w","kg","alb",647.191011235955,206492,-4277,20.34,0.11,8.36100710822691,1
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,7.5,1038000,"NO.HOOKS","-w","kg","alb",2022.47191011236,206492,-4202,20.35,0.12,8.34331588140495,1
2005,663,3,"AT","China P.R.","CHN","LL",-32.5,7.5,28000,"NO.HOOKS","-w","kg","alb",0,206492,-4372,20.46,0.12,8.38297584929643,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,12.5,333000,"NO.HOOKS","-w","kg","alb",538.76404494382,206492,-5404,19.58,0.11,8.59489469908009,1
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,-2.5,83200,"NO.HOOKS","-w","kg","bft",0,23695,-4693,18.98,0.4,8.45382731579442,0
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-2.5,83200,"NO.HOOKS","-w","kg","bft",0,23695,-2371,19.12,0.28,7.77106708606541,0
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,184800,"NO.HOOKS","-w","kg","bft",0,23695,-2833,19.63,0.09,7.94909149983052,0
2005,663,3,"AT","China P.R.","CHN","LL",-17.5,2.5,86400,"NO.HOOKS","-w","kg","bft",0,23695,-5038,20.58,0.14,8.52476445691256,0
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,2.5,70029,"NO.HOOKS","-w","kg","bft",0,23695,-4578,20.57,0.12,8.42901750051251,0
2005,663,3,"AT","China P.R.","CHN","LL",-37.5,2.5,54050,"NO.HOOKS","-w","kg","bft",0,23695,-4140,20.9,0.1,8.32845106681936,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,7.5,83200,"NO.HOOKS","-w","kg","bft",0,23695,NA,NA,NA,NA,0
2005,663,3,"LAND","China P.R.","CHN","LL",-12.5,7.5,256000,"NO.HOOKS","-w","kg","bft",0,NA,-1,21.55,NA,NA,0
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,7.5,270000,"NO.HOOKS","-w","kg","bft",0,23695,-4277,20.34,0.11,8.36100710822691,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,7.5,1038000,"NO.HOOKS","-w","kg","bft",0,23695,-4202,20.35,0.12,8.34331588140495,0
2005,663,3,"AT","China P.R.","CHN","LL",-32.5,7.5,28000,"NO.HOOKS","-w","kg","bft",0,23695,-4372,20.46,0.12,8.38297584929643,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,12.5,333000,"NO.HOOKS","-w","kg","bft",0,23695,-5404,19.58,0.11,8.59489469908009,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,-2.5,83200,"NO.HOOKS","-w","kg","bet",28837.3,6200188,-4693,18.98,0.4,8.45382731579442,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-2.5,83200,"NO.HOOKS","-w","kg","bet",25790.34,6200188,-2371,19.12,0.28,7.77106708606541,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,184800,"NO.HOOKS","-w","kg","bet",59720.416,6200188,-2833,19.63,0.09,7.94909149983052,1
2005,663,3,"AT","China P.R.","CHN","LL",-17.5,2.5,86400,"NO.HOOKS","-w","kg","bet",25790.34,6200188,-5038,20.58,0.14,8.52476445691256,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,2.5,70029,"NO.HOOKS","-w","kg","bet",29751.388,6200188,-4578,20.57,0.12,8.42901750051251,1
2005,663,3,"AT","China P.R.","CHN","LL",-37.5,2.5,54050,"NO.HOOKS","-w","kg","bet",24170.0102,6200188,-4140,20.9,0.1,8.32845106681936,1
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,7.5,83200,"NO.HOOKS","-w","kg","bet",29054.94,6200188,NA,NA,NA,NA,1
2005,663,3,"LAND","China P.R.","CHN","LL",-12.5,7.5,256000,"NO.HOOKS","-w","kg","bet",85641.34,NA,-1,21.55,NA,NA,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,7.5,270000,"NO.HOOKS","-w","kg","bet",81844.6102,6200188,-4277,20.34,0.11,8.36100710822691,1
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,7.5,1038000,"NO.HOOKS","-w","kg","bet",291690.9218,6200188,-4202,20.35,0.12,8.34331588140495,1
2005,663,3,"AT","China P.R.","CHN","LL",-32.5,7.5,28000,"NO.HOOKS","-w","kg","bet",6605.374,6200188,-4372,20.46,0.12,8.38297584929643,1
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,12.5,333000,"NO.HOOKS","-w","kg","bet",89627.4166,6200188,-5404,19.58,0.11,8.59489469908009,1
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,-2.5,83200,"NO.HOOKS","-w","kg","skj",0,NA,-4693,18.98,0.4,8.45382731579442,0
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-2.5,83200,"NO.HOOKS","-w","kg","skj",0,NA,-2371,19.12,0.28,7.77106708606541,0
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,184800,"NO.HOOKS","-w","kg","skj",0,NA,-2833,19.63,0.09,7.94909149983052,0
2005,663,3,"AT","China P.R.","CHN","LL",-17.5,2.5,86400,"NO.HOOKS","-w","kg","skj",0,NA,-5038,20.58,0.14,8.52476445691256,0
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,2.5,70029,"NO.HOOKS","-w","kg","skj",0,NA,-4578,20.57,0.12,8.42901750051251,0
2005,663,3,"AT","China P.R.","CHN","LL",-37.5,2.5,54050,"NO.HOOKS","-w","kg","skj",0,NA,-4140,20.9,0.1,8.32845106681936,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,7.5,83200,"NO.HOOKS","-w","kg","skj",0,NA,NA,NA,NA,NA,0
2005,663,3,"LAND","China P.R.","CHN","LL",-12.5,7.5,256000,"NO.HOOKS","-w","kg","skj",0,NA,-1,21.55,NA,NA,0
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,7.5,270000,"NO.HOOKS","-w","kg","skj",0,NA,-4277,20.34,0.11,8.36100710822691,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,7.5,1038000,"NO.HOOKS","-w","kg","skj",0,NA,-4202,20.35,0.12,8.34331588140495,0
2005,663,3,"AT","China P.R.","CHN","LL",-32.5,7.5,28000,"NO.HOOKS","-w","kg","skj",0,NA,-4372,20.46,0.12,8.38297584929643,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,12.5,333000,"NO.HOOKS","-w","kg","skj",0,NA,-5404,19.58,0.11,8.59489469908009,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,-2.5,83200,"NO.HOOKS","-w","kg","yft",6800,1185487,-4693,18.98,0.4,8.45382731579442,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-2.5,83200,"NO.HOOKS","-w","kg","yft",6650,1185487,-2371,19.12,0.28,7.77106708606541,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,184800,"NO.HOOKS","-w","kg","yft",11700,1185487,-2833,19.63,0.09,7.94909149983052,1
2005,663,3,"AT","China P.R.","CHN","LL",-17.5,2.5,86400,"NO.HOOKS","-w","kg","yft",7000,1185487,-5038,20.58,0.14,8.52476445691256,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,2.5,70029,"NO.HOOKS","-w","kg","yft",2835,1185487,-4578,20.57,0.12,8.42901750051251,1
2005,663,3,"AT","China P.R.","CHN","LL",-37.5,2.5,54050,"NO.HOOKS","-w","kg","yft",5072,1185487,-4140,20.9,0.1,8.32845106681936,1
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,7.5,83200,"NO.HOOKS","-w","kg","yft",6300,1185487,NA,NA,NA,NA,1
2005,663,3,"LAND","China P.R.","CHN","LL",-12.5,7.5,256000,"NO.HOOKS","-w","kg","yft",21700,NA,-1,21.55,NA,NA,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,7.5,270000,"NO.HOOKS","-w","kg","yft",9027,1185487,-4277,20.34,0.11,8.36100710822691,1
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,7.5,1038000,"NO.HOOKS","-w","kg","yft",28235,1185487,-4202,20.35,0.12,8.34331588140495,1
2005,663,3,"AT","China P.R.","CHN","LL",-32.5,7.5,28000,"NO.HOOKS","-w","kg","yft",514,1185487,-4372,20.46,0.12,8.38297584929643,1
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,12.5,333000,"NO.HOOKS","-w","kg","yft",8874,1185487,-5404,19.58,0.11,8.59489469908009,1
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,-2.5,83200,"NO.HOOKS","-w","kg","swo",1025.64102564103,199217,-4693,18.98,0.4,8.45382731579442,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-2.5,83200,"NO.HOOKS","-w","kg","swo",1009.61538461538,199217,-2371,19.12,0.28,7.77106708606541,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,184800,"NO.HOOKS","-w","kg","swo",1923.07692307692,199217,-2833,19.63,0.09,7.94909149983052,1
2005,663,3,"AT","China P.R.","CHN","LL",-17.5,2.5,86400,"NO.HOOKS","-w","kg","swo",977.564102564103,199217,-5038,20.58,0.14,8.52476445691256,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,2.5,70029,"NO.HOOKS","-w","kg","swo",669.871794871795,199217,-4578,20.57,0.12,8.42901750051251,1
2005,663,3,"AT","China P.R.","CHN","LL",-37.5,2.5,54050,"NO.HOOKS","-w","kg","swo",0,199217,-4140,20.9,0.1,8.32845106681936,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,7.5,83200,"NO.HOOKS","-w","kg","swo",1057.69230769231,199217,NA,NA,NA,NA,1
2005,663,3,"LAND","China P.R.","CHN","LL",-12.5,7.5,256000,"NO.HOOKS","-w","kg","swo",2211.53846153846,NA,-1,21.55,NA,NA,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,7.5,270000,"NO.HOOKS","-w","kg","swo",1281.08974358974,199217,-4277,20.34,0.11,8.36100710822691,1
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,7.5,1038000,"NO.HOOKS","-w","kg","swo",5092.94871794872,199217,-4202,20.35,0.12,8.34331588140495,1
2005,663,3,"AT","China P.R.","CHN","LL",-32.5,7.5,28000,"NO.HOOKS","-w","kg","swo",315.705128205128,199217,-4372,20.46,0.12,8.38297584929643,1
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,12.5,333000,"NO.HOOKS","-w","kg","swo",1779.48717948718,199217,-5404,19.58,0.11,8.59489469908009,1
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,-2.5,83200,"NO.HOOKS","-w","kg","bum",523.255813953488,96323,-4693,18.98,0.4,8.45382731579442,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-2.5,83200,"NO.HOOKS","-w","kg","bum",457.848837209302,96323,-2371,19.12,0.28,7.77106708606541,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,184800,"NO.HOOKS","-w","kg","bum",1133.72093023256,96323,-2833,19.63,0.09,7.94909149983052,1
2005,663,3,"AT","China P.R.","CHN","LL",-17.5,2.5,86400,"NO.HOOKS","-w","kg","bum",523.255813953488,96323,-5038,20.58,0.14,8.52476445691256,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,2.5,70029,"NO.HOOKS","-w","kg","bum",441.279069767442,96323,-4578,20.57,0.12,8.42901750051251,1
2005,663,3,"AT","China P.R.","CHN","LL",-37.5,2.5,54050,"NO.HOOKS","-w","kg","bum",0,96323,-4140,20.9,0.1,8.32845106681936,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,7.5,83200,"NO.HOOKS","-w","kg","bum",501.453488372093,96323,NA,NA,NA,NA,1
2005,663,3,"LAND","China P.R.","CHN","LL",-12.5,7.5,256000,"NO.HOOKS","-w","kg","bum",1635.17441860465,NA,-1,21.55,NA,NA,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,7.5,270000,"NO.HOOKS","-w","kg","bum",0,96323,-4277,20.34,0.11,8.36100710822691,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,7.5,1038000,"NO.HOOKS","-w","kg","bum",0,96323,-4202,20.35,0.12,8.34331588140495,0
2005,663,3,"AT","China P.R.","CHN","LL",-32.5,7.5,28000,"NO.HOOKS","-w","kg","bum",0,96323,-4372,20.46,0.12,8.38297584929643,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,12.5,333000,"NO.HOOKS","-w","kg","bum",0,96323,-5404,19.58,0.11,8.59489469908009,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,-2.5,83200,"NO.HOOKS","-w","kg","sai",43.010752688172,7805,-4693,18.98,0.4,8.45382731579442,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-2.5,83200,"NO.HOOKS","-w","kg","sai",37.6344086021505,7805,-2371,19.12,0.28,7.77106708606541,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,184800,"NO.HOOKS","-w","kg","sai",93.1899641577061,7805,-2833,19.63,0.09,7.94909149983052,1
2005,663,3,"AT","China P.R.","CHN","LL",-17.5,2.5,86400,"NO.HOOKS","-w","kg","sai",43.010752688172,7805,-5038,20.58,0.14,8.52476445691256,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,2.5,70029,"NO.HOOKS","-w","kg","sai",36.2724014336918,7805,-4578,20.57,0.12,8.42901750051251,1
2005,663,3,"AT","China P.R.","CHN","LL",-37.5,2.5,54050,"NO.HOOKS","-w","kg","sai",0,7805,-4140,20.9,0.1,8.32845106681936,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,7.5,83200,"NO.HOOKS","-w","kg","sai",41.2186379928315,7805,NA,NA,NA,NA,1
2005,663,3,"LAND","China P.R.","CHN","LL",-12.5,7.5,256000,"NO.HOOKS","-w","kg","sai",134.408602150538,NA,-1,21.55,NA,NA,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,7.5,270000,"NO.HOOKS","-w","kg","sai",0,7805,-4277,20.34,0.11,8.36100710822691,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,7.5,1038000,"NO.HOOKS","-w","kg","sai",0,7805,-4202,20.35,0.12,8.34331588140495,0
2005,663,3,"AT","China P.R.","CHN","LL",-32.5,7.5,28000,"NO.HOOKS","-w","kg","sai",0,7805,-4372,20.46,0.12,8.38297584929643,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,12.5,333000,"NO.HOOKS","-w","kg","sai",0,7805,-5404,19.58,0.11,8.59489469908009,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,-2.5,83200,"NO.HOOKS","-w","kg","whm",47.3684210526316,8595,-4693,18.98,0.4,8.45382731579442,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-2.5,83200,"NO.HOOKS","-w","kg","whm",41.4473684210526,8595,-2371,19.12,0.28,7.77106708606541,1
2005,663,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,184800,"NO.HOOKS","-w","kg","whm",102.631578947368,8595,-2833,19.63,0.09,7.94909149983052,1
2005,663,3,"AT","China P.R.","CHN","LL",-17.5,2.5,86400,"NO.HOOKS","-w","kg","whm",47.3684210526316,8595,-5038,20.58,0.14,8.52476445691256,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,2.5,70029,"NO.HOOKS","-w","kg","whm",39.9473684210526,8595,-4578,20.57,0.12,8.42901750051251,1
2005,663,3,"AT","China P.R.","CHN","LL",-37.5,2.5,54050,"NO.HOOKS","-w","kg","whm",0,8595,-4140,20.9,0.1,8.32845106681936,0
2005,663,3,"AT","China P.R.","CHN","LL",-7.5,7.5,83200,"NO.HOOKS","-w","kg","whm",45.3947368421053,8595,NA,NA,NA,NA,1
2005,663,3,"LAND","China P.R.","CHN","LL",-12.5,7.5,256000,"NO.HOOKS","-w","kg","whm",148.026315789474,NA,-1,21.55,NA,NA,1
2005,663,3,"AT","China P.R.","CHN","LL",-22.5,7.5,270000,"NO.HOOKS","-w","kg","whm",0,8595,-4277,20.34,0.11,8.36100710822691,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,7.5,1038000,"NO.HOOKS","-w","kg","whm",0,8595,-4202,20.35,0.12,8.34331588140495,0
2005,663,3,"AT","China P.R.","CHN","LL",-32.5,7.5,28000,"NO.HOOKS","-w","kg","whm",0,8595,-4372,20.46,0.12,8.38297584929643,0
2005,663,3,"AT","China P.R.","CHN","LL",-27.5,12.5,333000,"NO.HOOKS","-w","kg","whm",0,8595,-5404,19.58,0.11,8.59489469908009,0
2005,664,4,"AT","China P.R.","CHN","LL",-7.5,-7.5,239410,"NO.HOOKS","-w","kg","alb",2224.7191011236,206492,-4648,19.44,0.1,8.44419229853175,1
2005,664,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,344900,"NO.HOOKS","-w","kg","alb",5084.26966292135,206492,-2833,19.63,0.09,7.94909149983052,1
2005,664,4,"AT","China P.R.","CHN","LL",-17.5,2.5,91800,"NO.HOOKS","-w","kg","alb",1123.59550561798,206492,-5038,20.58,0.14,8.52476445691256,1
2005,664,4,"LAND","China P.R.","CHN","LL",-12.5,7.5,172800,"NO.HOOKS","-w","kg","alb",2528.08988764045,NA,-1,21.55,NA,NA,1
2005,664,4,"AT","China P.R.","CHN","LL",-22.5,7.5,243000,"NO.HOOKS","-w","kg","alb",289.325842696629,206492,-4277,20.34,0.11,8.36100710822691,1
2005,664,4,"AT","China P.R.","CHN","LL",-27.5,7.5,906000,"NO.HOOKS","-w","kg","alb",2569.10112359551,206492,-4202,20.35,0.12,8.34331588140495,1
2005,664,4,"AT","China P.R.","CHN","LL",-37.5,7.5,62400,"NO.HOOKS","-w","kg","alb",0,206492,-4555,20.66,0.15,8.42398080969406,0
2005,664,4,"AT","China P.R.","CHN","LL",-27.5,12.5,246000,"NO.HOOKS","-w","kg","alb",554.494382022472,206492,-5404,19.58,0.11,8.59489469908009,1
2005,664,4,"AT","China P.R.","CHN","LL",-7.5,-7.5,239410,"NO.HOOKS","-w","kg","bft",0,23695,-4648,19.44,0.1,8.44419229853175,0
2005,664,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,344900,"NO.HOOKS","-w","kg","bft",0,23695,-2833,19.63,0.09,7.94909149983052,0
2005,664,4,"AT","China P.R.","CHN","LL",-17.5,2.5,91800,"NO.HOOKS","-w","kg","bft",0,23695,-5038,20.58,0.14,8.52476445691256,0
2005,664,4,"LAND","China P.R.","CHN","LL",-12.5,7.5,172800,"NO.HOOKS","-w","kg","bft",0,NA,-1,21.55,NA,NA,0
2005,664,4,"AT","China P.R.","CHN","LL",-22.5,7.5,243000,"NO.HOOKS","-w","kg","bft",0,23695,-4277,20.34,0.11,8.36100710822691,0
2005,664,4,"AT","China P.R.","CHN","LL",-27.5,7.5,906000,"NO.HOOKS","-w","kg","bft",0,23695,-4202,20.35,0.12,8.34331588140495,0
2005,664,4,"AT","China P.R.","CHN","LL",-37.5,7.5,62400,"NO.HOOKS","-w","kg","bft",0,23695,-4555,20.66,0.15,8.42398080969406,0
2005,664,4,"AT","China P.R.","CHN","LL",-27.5,12.5,246000,"NO.HOOKS","-w","kg","bft",0,23695,-5404,19.58,0.11,8.59489469908009,0
2005,664,4,"AT","China P.R.","CHN","LL",-7.5,-7.5,239410,"NO.HOOKS","-w","kg","bet",52795.1112,6200188,-4648,19.44,0.1,8.44419229853175,1
2005,664,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,344900,"NO.HOOKS","-w","kg","bet",113934.54,6200188,-2833,19.63,0.09,7.94909149983052,1
